,Title_ID,Title,Year,Runtime_Minutes,Genres,Lifetime_Gross,Name_ID,Role,Name
44,tt1219289,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",79249455.0,nm0000134,actor,Robert De Niro
45,tt1219289,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",79249455.0,nm1139726,director,Neil Burger
46,tt1219289,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",79249455.0,nm0228908,writer,Leslie Dixon
47,tt1219289,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",79249455.0,nm2982186,writer,Alan Glynn
48,tt1219289,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",79249455.0,nm1448916,producer,Ryan Kavanaugh
49,tt1219289,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",79249455.0,nm0472256,producer,Scott Kroopf
50,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm1732813,cinematographer,Sophie Darlington
51,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm0000168,actor,Samuel L. Jackson
52,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm0001772,actor,Patrick Stewart
53,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm8567611,self,Mara
54,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm0774582,director,Keith Scholey
55,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm0288144,director,Alastair Fothergill
56,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm0991399,writer,John Truby
57,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm1630422,writer,Owen Newman
58,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm1372246,producer,Alix Tidmarsh
59,tt1223236,African Cats,2011,89.0,"Adventure,Documentary",15428747.0,nm0393781,composer,Nicholas Hooper
60,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0586969,producer,Arnon Milchan
61,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0000242,actor,Mark Wahlberg
62,tt1235522,Broken City,2013,109.0,"Crime,Drama,Thriller",19701164.0,nm0000128,actor,Russell Crowe
